Data_sheet,Entry,Morphology_num,Genetics_Code,Date,Site,Depth_band,Depth_m,Lat_DD,Lon_DD,Quadrat,Bag_No,Quadrat_size,Species,Complete,New_blade_error,Old_blade_error,Stipe_length_cm,New_blade_length_cm,Old_blade_length_cm,X2nd_old_blade_length_cm,Total_blade_length_cm,New_blade_width_cm,Old_blade_width_cm,X2nd_old_blade_width,Blade_thickness_mm,Epiphyte_WW_g,Epiphyte_kelp_WW_g,Stipe_WW_g,Stipe_diameter_mm,Age,Epiphyte_percent_cover,Sporophyll_WW_g,New_blade_WW_g,Old_blade_WW_g,X2nd_old_blade_WW_g,Total_blade_WW_g,Holdfast_WW_g,Total_plant_WW_g,Notes,Reproductive,Location_Campaign,Total_plant_length_cm,Data_Sheet,Total_blade_width_cm,Sample,Stipe_diameter_distal_cm,Blade_thickness_mm_distal,epiphytes_.,Number_of_blades_or_digits,Length_1st_blade,Thallus_ww,Thallus_length,Blade_1_length_solidungula_cm,Num_blades_solidungula,Blade_thickness_distal_mm,Tattering_distal_cm,Blade_epiphyte_cm_distal,Epiphyte_notes,Epiphyte_percent_cover_on_stipe,Individuals,Notes_2,Site_Name,Length_cm_,Width_cm,Area_.5.sqr_,biomass_g_cor,Corrected_depth_m,Genus
NA,968,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,6,3,NA,9,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,969,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,3,NA,NA,3,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,1,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,970,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,10,3,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,2,NA,NA,1,NA,NA,3,2,8,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,971,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,4,7,NA,11,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,972,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,6,6,NA,12,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,973,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,4,5,NA,9,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,974,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,7,6,NA,13,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,2,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,975,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,10,9,NA,19,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,3,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,976,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,6,8,NA,14,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,3,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,977,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,5,5,NA,10,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,978,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,5,5,NA,10,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,979,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,11,7,NA,18,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,2,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,980,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,7,5,NA,12,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,2,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,981,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,2,2,NA,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,NA,1,1,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,982,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,4,2,7,NA,9,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,1,1,NA,5,4,14,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,983,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,26,2,NA,NA,2,NA,NA,NA,NA,NA,NA,25,NA,3,NA,NA,1,NA,NA,1,1,27,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,984,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,9,10,13,NA,23,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,9,14,NA,23,1,28,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,985,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,33,9,4,NA,13,NA,NA,NA,NA,NA,NA,40,NA,3,NA,NA,3,1,NA,4,16,60,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,986,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,11,24,19,NA,43,NA,NA,NA,NA,NA,NA,5,NA,3,NA,NA,14,7,NA,NA,2,7,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,987,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,47,22,40,NA,62,NA,NA,NA,NA,NA,NA,92,NA,3,NA,NA,17,58,NA,75,41,208,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,988,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,6,5,10,NA,15,NA,NA,NA,NA,NA,NA,1,NA,4,NA,NA,1,1,NA,2,1,6,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,989,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,34,15,36,NA,51,NA,NA,NA,NA,NA,NA,41,NA,4,NA,NA,11,26,NA,37,NA,78,Hold-fast missing,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,990,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,65,18,32,NA,50,NA,NA,NA,NA,NA,NA,139,NA,4,NA,NA,16,34,NA,50,30,219,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,991,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,117,66,66,NA,132,NA,NA,NA,NA,NA,NA,722,NA,4,NA,NA,209,610,NA,819,69,1610,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,992,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,106,51,48,NA,99,NA,NA,NA,NA,NA,NA,516,NA,5,NA,NA,104,153,NA,257,102,875,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,993,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,108,58,71,NA,129,NA,NA,NA,NA,NA,NA,740,NA,5,NA,NA,222,733,NA,955,283,1978,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,994,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,108,58,70,NA,128,NA,NA,NA,NA,NA,NA,655,NA,5,NA,NA,179,516,NA,695,204,1554,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,995,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,107,63,62,NA,125,NA,NA,NA,NA,NA,NA,767,NA,5,NA,NA,263,504,NA,767,238,1772,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,996,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,110,63,66,NA,129,NA,NA,NA,NA,NA,NA,674,NA,5,NA,NA,261,640,NA,901,133,1708,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,997,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,107,64,77,NA,141,NA,NA,NA,NA,NA,NA,650,NA,6,NA,NA,149,362,NA,511,158,1319,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,998,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,115,67,70,NA,137,NA,NA,NA,NA,NA,NA,830,NA,6,NA,NA,202,501,NA,703,238,1771,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,999,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,109,6,77,NA,83,NA,NA,NA,NA,NA,NA,808,NA,6,NA,NA,204,630,NA,834,119,1761,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1000,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,3,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,99,46,66,NA,112,NA,NA,NA,NA,NA,NA,650,NA,7,NA,NA,153,623,NA,776,110,1536,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1001,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,3,6,8,NA,14,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1002,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,5,7,15,NA,22,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1003,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,4,9,9,NA,18,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1004,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,1,1,3,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1005,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,3,4,7,NA,11,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,2,3,NA,5,2,8,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1006,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,4,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,1,1,3,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1007,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,4,3,NA,7,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1008,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,2,3,NA,5,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1009,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1010,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1011,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1012,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,3,1,NA,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1013,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,5,9,NA,14,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1014,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,5,5,9,NA,14,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1015,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,7,15,15,NA,30,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,5,2,NA,7,1,9,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1016,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,7,3,NA,10,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1017,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,6,6,NA,12,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1018,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,3,2,NA,5,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1019,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,7,14,17,NA,31,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,3,4,NA,7,1,9,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1020,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,7,7,NA,14,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1021,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,3,9,8,NA,17,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1022,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,12,17,18,NA,35,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,10,8,NA,18,1,23,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1023,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,2,7,10,NA,17,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1024,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,11,19,18,NA,37,NA,NA,NA,NA,NA,NA,5,NA,2,NA,NA,10,14,NA,24,2,31,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
NA,1025,NA,NA,06.04.2006,Finnoy E3,7,NA,62.8092,6.4047,4,NA,1,Laminaria hyperborea,GOOD,GOOD,NA,1,5,4,NA,9,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,1,NA,2,1,4,NA,Not reproductive,Finnoy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,Laminaria
